oneid,choice,profit,variable,round,treatment,role,numtrans,price,tax,time,Rounds,round_of_ten
39412,15,-7.9,11,2,notax,buyer,13,15,0,2021-01-29 12:36:34,1-10,2
39412,16,-8.8,11,3,notax,buyer,16,15,0,2021-01-29 12:37:45,1-10,3
39412,16,-7.6,11,4,notax,buyer,12,15,0,2021-01-29 12:40:26,1-10,4
39412,16,-7.9,11,5,notax,buyer,13,15,0,2021-01-29 12:42:16,1-10,5
39412,15,-8.8,11,6,notax,buyer,16,15,0,2021-01-29 12:43:48,1-10,6
39412,16,-8.2,11,7,notax,buyer,14,15,0,2021-01-29 12:46:21,1-10,7
39412,16,-8.2,11,8,notax,buyer,14,15,0,2021-01-29 12:47:47,1-10,8
39412,16,-8.5,11,9,notax,buyer,15,15,0,2021-01-29 12:49:55,1-10,9
39412,13,-4.8,11,10,notax,buyer,16,15,0,2021-01-29 12:51:48,1-10,10
39412,13,-3,23,11,notax,buyer,10,16,0,2021-01-29 12:54:00,11-20,1
39412,13,-2.6999999999999997,23,12,notax,buyer,9,16,0,2021-01-29 12:56:02,11-20,2
39412,10,-3,23,13,notax,buyer,10,15.5,0,2021-01-29 12:58:25,11-20,3
39412,16,4.7,23,14,notax,buyer,11,15,0,2021-01-29 13:00:08,11-20,4
39412,16,4.4,23,15,notax,buyer,12,15,0,2021-01-29 13:01:48,11-20,5
39412,23,4.1,23,16,notax,buyer,13,15,0,2021-01-29 13:03:59,11-20,6
39412,27,4.4,23,17,notax,buyer,12,15,0,2021-01-29 13:06:08,11-20,7
39412,18,4.4,23,18,notax,buyer,12,15,0,2021-01-29 13:08:13,11-20,8
39412,22,4.4,23,19,notax,buyer,12,15,0,2021-01-29 13:10:12,11-20,9
39412,15,4.4,23,20,notax,buyer,12,15,0,2021-01-29 13:11:52,11-20,10
39565,12,3.4000000000000004,8,1,notax,seller,12,15,0,2021-01-29 12:31:19,1-10,1
39565,12,3.1,8,2,notax,seller,13,15,0,2021-01-29 12:36:10,1-10,2
39565,14,2.2,8,3,notax,seller,16,15,0,2021-01-29 12:38:00,1-10,3
39565,14,3.4000000000000004,8,4,notax,seller,12,15,0,2021-01-29 12:39:59,1-10,4
39565,13,3.1,8,5,notax,seller,13,15,0,2021-01-29 12:42:06,1-10,5
39565,14,2.2,8,6,notax,seller,16,15,0,2021-01-29 12:43:53,1-10,6
39565,14,2.8,8,7,notax,seller,14,15,0,2021-01-29 12:46:15,1-10,7
39565,14.5,2.8,8,8,notax,seller,14,15,0,2021-01-29 12:48:04,1-10,8
39565,15,2.5,8,9,notax,seller,15,15,0,2021-01-29 12:49:52,1-10,9
39565,15,2.2,8,10,notax,seller,16,15,0,2021-01-29 12:52:23,1-10,10
39565,17,2,21,11,notax,buyer,10,16,0,2021-01-29 12:54:23,11-20,1
39565,19,2.3000000000000003,21,12,notax,buyer,9,16,0,2021-01-29 12:56:12,11-20,2
39565,20,2.5,21,13,notax,buyer,10,15.5,0,2021-01-29 12:58:02,11-20,3
39565,20,2.7,21,14,notax,buyer,11,15,0,2021-01-29 12:59:31,11-20,4
39565,20,2.4000000000000004,21,15,notax,buyer,12,15,0,2021-01-29 13:01:43,11-20,5
39565,20,2.1,21,16,notax,buyer,13,15,0,2021-01-29 13:03:37,11-20,6
39565,21,2.4000000000000004,21,17,notax,buyer,12,15,0,2021-01-29 13:05:46,11-20,7
39565,21,2.4000000000000004,21,18,notax,buyer,12,15,0,2021-01-29 13:07:28,11-20,8
39565,21,2.4000000000000004,21,19,notax,buyer,12,15,0,2021-01-29 13:09:47,11-20,9
39565,21,2.4000000000000004,21,20,notax,buyer,12,15,0,2021-01-29 13:11:55,11-20,10
39576,20,4.4,23,1,notax,buyer,12,15,0,2021-01-29 12:31:11,1-10,1
39576,18,4.1,23,2,notax,buyer,13,15,0,2021-01-29 12:35:35,1-10,2
39576,18,3.2,23,3,notax,buyer,16,15,0,2021-01-29 12:37:41,1-10,3
39576,20,4.4,23,4,notax,buyer,12,15,0,2021-01-29 12:40:27,1-10,4
39576,20,4.1,23,5,notax,buyer,13,15,0,2021-01-29 12:41:36,1-10,5
39576,20,3.2,23,6,notax,buyer,16,15,0,2021-01-29 12:43:43,1-10,6
39576,20,3.8,23,7,notax,buyer,14,15,0,2021-01-29 12:45:39,1-10,7
39576,20,3.8,23,8,notax,buyer,14,15,0,2021-01-29 12:47:35,1-10,8
39576,20,3.5,23,9,notax,buyer,15,15,0,2021-01-29 12:49:46,1-10,9
39576,20,3.2,23,10,notax,buyer,16,15,0,2021-01-29 12:51:39,1-10,10
39576,16,-2,17,11,notax,buyer,10,16,0,2021-01-29 12:53:40,11-20,1
39576,15,-2.6999999999999997,17,12,notax,buyer,9,16,0,2021-01-29 12:55:45,11-20,2
39576,13,-3,17,13,notax,buyer,10,15.5,0,2021-01-29 12:58:23,11-20,3
39576,14,-3.3,17,14,notax,buyer,11,15,0,2021-01-29 12:59:57,11-20,4
39576,15,-1.5999999999999996,17,15,notax,buyer,12,15,0,2021-01-29 13:01:31,11-20,5
39576,15,-1.9,17,16,notax,buyer,13,15,0,2021-01-29 13:03:35,11-20,6
39576,15,-1.5999999999999996,17,17,notax,buyer,12,15,0,2021-01-29 13:05:52,11-20,7
39576,15,-1.5999999999999996,17,18,notax,buyer,12,15,0,2021-01-29 13:07:38,11-20,8
39576,15,-1.5999999999999996,17,19,notax,buyer,12,15,0,2021-01-29 13:09:47,11-20,9
39576,15,-1.5999999999999996,17,20,notax,buyer,12,15,0,2021-01-29 13:11:30,11-20,10
40244,14,-3.5999999999999996,29,1,notax,buyer,12,15,0,2021-01-29 12:30:31,1-10,1
40244,16,10.1,29,2,notax,buyer,13,15,0,2021-01-29 12:35:49,1-10,2
40244,15,9.2,29,3,notax,buyer,16,15,0,2021-01-29 12:38:04,1-10,3
40244,29,10.4,29,4,notax,buyer,12,15,0,2021-01-29 12:39:40,1-10,4
40244,29,10.1,29,5,notax,buyer,13,15,0,2021-01-29 12:41:29,1-10,5
40244,29,9.2,29,6,notax,buyer,16,15,0,2021-01-29 12:43:42,1-10,6
40244,29,9.8,29,7,notax,buyer,14,15,0,2021-01-29 12:45:23,1-10,7
40244,29,9.8,29,8,notax,buyer,14,15,0,2021-01-29 12:47:28,1-10,8
40244,29,9.5,29,9,notax,buyer,15,15,0,2021-01-29 12:49:24,1-10,9
40244,29,9.2,29,10,notax,buyer,16,15,0,2021-01-29 12:51:27,1-10,10
40244,14,-3,16,11,notax,seller,10,16,0,2021-01-29 12:53:29,11-20,1
40244,16,-2.6999999999999997,16,12,notax,seller,9,16,0,2021-01-29 12:55:35,11-20,2
40244,18,-3,16,13,notax,seller,10,15.5,0,2021-01-29 12:57:32,11-20,3
40244,14,-4.3,16,14,notax,seller,11,15,0,2021-01-29 12:59:43,11-20,4
40244,15,-4.6,16,15,notax,seller,12,15,0,2021-01-29 13:01:52,11-20,5
40244,15,-4.9,16,16,notax,seller,13,15,0,2021-01-29 13:03:26,11-20,6
40244,11,-4.6,16,17,notax,seller,12,15,0,2021-01-29 13:05:40,11-20,7
40244,15,-4.6,16,18,notax,seller,12,15,0,2021-01-29 13:07:30,11-20,8
40244,15,-4.6,16,19,notax,seller,12,15,0,2021-01-29 13:09:29,11-20,9
40244,15,-4.6,16,20,notax,seller,12,15,0,2021-01-29 13:11:26,11-20,10
42248,20,3.96,22,1,tax,buyer,6,18,10,2021-01-29 12:33:32,1-10,1
42248,18,0.02000000000000024,22,2,tax,buyer,6,18.5,10,2021-01-29 12:36:23,1-10,2
42248,19,3.52,22,3,tax,buyer,8,18.5,10,2021-01-29 12:37:34,1-10,3
42248,19,3.6100000000000003,22,4,tax,buyer,9,18.5,10,2021-01-29 12:39:34,1-10,4
42248,19,3.6,22,5,tax,buyer,8,18.5,10,2021-01-29 12:41:25,1-10,5
42248,19,4.09,22,6,tax,buyer,7,18,10,2021-01-29 12:43:31,1-10,6
42248,19,4.09,22,7,tax,buyer,7,18,10,2021-01-29 12:46:31,1-10,7
42248,18.5,4.039999999999999,22,8,tax,buyer,7,18.05,10,2021-01-29 12:47:52,1-10,8
42248,18.4,3.9999999999999987,22,9,tax,buyer,8,18.1,10,2021-01-29 12:50:19,1-10,9
42248,18.3,3.9500000000000015,22,10,tax,buyer,8,18.15,10,2021-01-29 12:51:56,1-10,10
42248,18.3,9.87,26,11,tax,buyer,6,16,10,2021-01-29 12:54:26,11-20,1
42248,16,9.870000000000001,26,12,tax,buyer,9,16,10,2021-01-29 12:56:00,11-20,2
42248,16,9.8,26,13,tax,buyer,9,16,10,2021-01-29 12:57:44,11-20,3
42248,16,9.870000000000001,26,14,tax,buyer,9,16,10,2021-01-29 12:59:44,11-20,4
42248,15.8,-0.040000000000000036,26,15,tax,buyer,7,16,10,2021-01-29 13:02:03,11-20,5
42248,16,9.89,26,16,tax,buyer,8,16,10,2021-01-29 13:03:32,11-20,6
42248,16,9.9,26,17,tax,buyer,7,16,10,2021-01-29 13:05:24,11-20,7
42248,16,9.89,26,18,tax,buyer,8,16,10,2021-01-29 13:07:39,11-20,8
42248,15,-0.10000000000000009,26,19,tax,buyer,7,16,10,2021-01-29 13:09:54,11-20,9
42248,16,9.89,26,20,tax,buyer,8,16,10,2021-01-29 13:11:43,11-20,10
42851,2,7.4,4,1,notax,seller,12,15,0,2021-01-29 12:31:20,1-10,1
42851,5,7.1,4,2,notax,seller,13,15,0,2021-01-29 12:36:40,1-10,2
42851,5,6.2,4,3,notax,seller,16,15,0,2021-01-29 12:37:42,1-10,3
42851,5,7.4,4,4,notax,seller,12,15,0,2021-01-29 12:39:53,1-10,4
42851,5,7.1,4,5,notax,seller,13,15,0,2021-01-29 12:42:08,1-10,5
42851,5,6.2,4,6,notax,seller,16,15,0,2021-01-29 12:43:59,1-10,6
42851,4.1,6.8,4,7,notax,seller,14,15,0,2021-01-29 12:45:28,1-10,7
42851,4.1,6.8,4,8,notax,seller,14,15,0,2021-01-29 12:47:37,1-10,8
42851,4.1,6.5,4,9,notax,seller,15,15,0,2021-01-29 12:50:06,1-10,9
42851,4.1,6.2,4,10,notax,seller,16,15,0,2021-01-29 12:52:43,1-10,10
42851,20,9.87,26,11,tax,buyer,6,16,10,2021-01-29 12:54:54,11-20,1
42851,20,9.870000000000001,26,12,tax,buyer,9,16,10,2021-01-29 12:55:48,11-20,2
42851,13,-0.19999999999999973,26,13,tax,buyer,9,16,10,2021-01-29 12:58:01,11-20,3
42851,15,-0.1299999999999999,26,14,tax,buyer,9,16,10,2021-01-29 12:59:34,11-20,4
42851,15,-0.10000000000000009,26,15,tax,buyer,7,16,10,2021-01-29 13:03:49,11-20,5
42851,15,-0.10999999999999988,26,16,tax,buyer,8,16,10,2021-01-29 13:04:18,11-20,6
42851,14,-0.10000000000000009,26,17,tax,buyer,7,16,10,2021-01-29 13:05:44,11-20,7
42851,14,-0.10999999999999988,26,18,tax,buyer,8,16,10,2021-01-29 13:08:48,11-20,8
42851,14,-0.10000000000000009,26,19,tax,buyer,7,16,10,2021-01-29 13:10:32,11-20,9
42851,14,-0.10999999999999988,26,20,tax,buyer,8,16,10,2021-01-29 13:11:36,11-20,10
42934,15,-7.6,11,1,notax,buyer,12,15,0,2021-01-29 12:33:59,1-10,1
42934,15,-7.9,11,2,notax,buyer,13,15,0,2021-01-29 12:35:57,1-10,2
42934,15,-8.8,11,3,notax,buyer,16,15,0,2021-01-29 12:38:01,1-10,3
42934,11,-3.5999999999999996,11,4,notax,buyer,12,15,0,2021-01-29 12:39:27,1-10,4
42934,13,-3.9,11,5,notax,buyer,13,15,0,2021-01-29 12:41:39,1-10,5
42934,16,-8.8,11,6,notax,buyer,16,15,0,2021-01-29 12:43:52,1-10,6
42934,15,-8.2,11,7,notax,buyer,14,15,0,2021-01-29 12:45:45,1-10,7
42934,15,-8.2,11,8,notax,buyer,14,15,0,2021-01-29 12:48:05,1-10,8
42934,16,-8.5,11,9,notax,buyer,15,15,0,2021-01-29 12:50:12,1-10,9
42934,16,-8.8,11,10,notax,buyer,16,15,0,2021-01-29 12:51:29,1-10,10
42934,16,11.87,28,11,tax,buyer,6,16,10,2021-01-29 12:53:26,11-20,1
42934,16,11.870000000000001,28,12,tax,buyer,9,16,10,2021-01-29 12:55:26,11-20,2
42934,16,11.8,28,13,tax,buyer,9,16,10,2021-01-29 12:57:28,11-20,3
42934,16,11.870000000000001,28,14,tax,buyer,9,16,10,2021-01-29 12:59:31,11-20,4
42934,16,11.96,28,15,tax,buyer,7,16,10,2021-01-29 13:01:28,11-20,5
42934,16,11.89,28,16,tax,buyer,8,16,10,2021-01-29 13:03:28,11-20,6
42934,16,11.9,28,17,tax,buyer,7,16,10,2021-01-29 13:06:56,11-20,7
42934,16,11.89,28,18,tax,buyer,8,16,10,2021-01-29 13:07:53,11-20,8
42934,15,-0.10000000000000009,28,19,tax,buyer,7,16,10,2021-01-29 13:09:37,11-20,9
42934,16,11.89,28,20,tax,buyer,8,16,10,2021-01-29 13:11:38,11-20,10
43066,10,1.4000000000000004,10,1,notax,seller,12,15,0,2021-01-29 12:31:34,1-10,1
43066,8,1.1,10,2,notax,seller,13,15,0,2021-01-29 12:36:31,1-10,2
43066,10,0.20000000000000018,10,3,notax,seller,16,15,0,2021-01-29 12:38:24,1-10,3
43066,10,1.4000000000000004,10,4,notax,seller,12,15,0,2021-01-29 12:40:20,1-10,4
43066,10,0.7999999999999998,10,5,notax,seller,14,15,0,2021-01-29 12:43:43,1-10,5
43066,10,0.20000000000000018,10,6,notax,seller,16,15,0,2021-01-29 12:44:16,1-10,6
43066,10,0.7999999999999998,10,7,notax,seller,14,15,0,2021-01-29 12:46:37,1-10,7
43066,10,0.7999999999999998,10,8,notax,seller,14,15,0,2021-01-29 12:48:52,1-10,8
43066,10,0.5,10,9,notax,seller,15,15,0,2021-01-29 12:50:05,1-10,9
43066,10,0.20000000000000018,10,10,notax,seller,16,15,0,2021-01-29 12:52:55,1-10,10
43066,8,10.5,2,11,notax,seller,10,15.5,0,2021-01-29 12:55:34,11-20,1
43066,8,11.3,2,12,notax,seller,9,16,0,2021-01-29 12:56:27,11-20,2
43066,8,10.5,2,13,notax,seller,10,15.5,0,2021-01-29 12:58:24,11-20,3
43066,8,9.7,2,14,notax,seller,11,15,0,2021-01-29 12:59:51,11-20,4
43066,8,9.4,2,15,notax,seller,12,15,0,2021-01-29 13:02:48,11-20,5
43066,6,9.1,2,16,notax,seller,13,15,0,2021-01-29 13:04:04,11-20,6
43066,6,9.4,2,17,notax,seller,12,15,0,2021-01-29 13:07:09,11-20,7
43066,6,9.4,2,18,notax,seller,12,15,0,2021-01-29 13:09:09,11-20,8
43066,5,9.4,2,19,notax,seller,12,15,0,2021-01-29 13:10:34,11-20,9
43066,3,9.4,2,20,notax,seller,12,15,0,2021-01-29 13:13:04,11-20,10
44023,16,-3.04,11,1,tax,seller,6,18,10,2021-01-29 12:30:26,1-10,1
44023,18,-2.4799999999999995,11,2,tax,seller,6,18.5,10,2021-01-29 12:35:29,1-10,2
44023,18,-2.4000000000000004,11,3,tax,seller,8,18.5,10,2021-01-29 12:37:35,1-10,3
44023,18,-2.3899999999999992,11,4,tax,seller,9,18.5,10,2021-01-29 12:39:24,1-10,4
44023,18,-2.4000000000000004,11,5,tax,seller,8,18.5,10,2021-01-29 12:41:31,1-10,5
44023,18,-2.9099999999999997,11,6,tax,seller,7,18,10,2021-01-29 12:43:54,1-10,6
44023,18,-2.9099999999999997,11,7,tax,seller,7,18,10,2021-01-29 12:45:32,1-10,7
44023,18,-2.859999999999999,11,8,tax,seller,7,18.05,10,2021-01-29 12:47:40,1-10,8
44023,18,-2.799999999999999,11,9,tax,seller,8,18.1,10,2021-01-29 12:49:22,1-10,9
44023,18,-2.7500000000000018,11,10,tax,seller,8,18.15,10,2021-01-29 12:52:43,1-10,10
44023,18,-0.1299999999999999,9,11,tax,seller,6,16,10,2021-01-29 12:53:24,11-20,1
44023,16,-3.1299999999999994,9,12,tax,seller,9,16,10,2021-01-29 12:55:29,11-20,2
44023,16,-3.1999999999999993,9,13,tax,seller,9,16,10,2021-01-29 12:57:33,11-20,3
44023,16,-3.1299999999999994,9,14,tax,seller,9,16,10,2021-01-29 12:59:31,11-20,4
44023,16,-3.0399999999999996,9,15,tax,seller,7,16,10,2021-01-29 13:01:28,11-20,5
44023,16,-3.1100000000000003,9,16,tax,seller,8,16,10,2021-01-29 13:03:38,11-20,6
44023,16,-3.0999999999999996,9,17,tax,seller,7,16,10,2021-01-29 13:05:22,11-20,7
44023,16,-3.1100000000000003,9,18,tax,seller,8,16,10,2021-01-29 13:07:45,11-20,8
44023,16,-3.0999999999999996,9,19,tax,seller,7,16,10,2021-01-29 13:10:33,11-20,9
44023,16,-3.1100000000000003,9,20,tax,seller,8,16,10,2021-01-29 13:11:49,11-20,10
45146,15,-5.6,13,1,notax,buyer,12,15,0,2021-01-29 12:30:17,1-10,1
45146,12,-3.9,13,2,notax,buyer,13,15,0,2021-01-29 12:36:12,1-10,2
45146,13,-4.8,13,3,notax,buyer,16,15,0,2021-01-29 12:38:14,1-10,3
45146,3,-3.5999999999999996,13,4,notax,buyer,12,15,0,2021-01-29 12:39:35,1-10,4
45146,5,-3.9,13,5,notax,buyer,13,15,0,2021-01-29 12:41:33,1-10,5
45146,9,-4.8,13,6,notax,buyer,16,15,0,2021-01-29 12:43:26,1-10,6
45146,9,-4.2,13,7,notax,buyer,14,15,0,2021-01-29 12:45:22,1-10,7
45146,15,-6.2,13,8,notax,buyer,14,15,0,2021-01-29 12:47:35,1-10,8
45146,13,-4.5,13,9,notax,buyer,15,15,0,2021-01-29 12:49:33,1-10,9
45146,17,-6.8,13,10,notax,buyer,16,15,0,2021-01-29 12:51:46,1-10,10
45146,6,-0.1299999999999999,18,11,tax,buyer,6,16,10,2021-01-29 12:53:31,11-20,1
45146,9,-0.1299999999999999,18,12,tax,buyer,9,16,10,2021-01-29 12:55:41,11-20,2
45146,13,-0.19999999999999973,18,13,tax,buyer,9,16,10,2021-01-29 12:57:30,11-20,3
45146,6,-0.1299999999999999,18,14,tax,buyer,9,16,10,2021-01-29 12:59:28,11-20,4
45146,9,-0.040000000000000036,18,15,tax,buyer,7,16,10,2021-01-29 13:01:44,11-20,5
45146,16,1.8900000000000001,18,16,tax,buyer,8,16,10,2021-01-29 13:03:26,11-20,6
45146,2,-0.10000000000000009,18,17,tax,buyer,7,16,10,2021-01-29 13:05:37,11-20,7
45146,19,1.8900000000000001,18,18,tax,buyer,8,16,10,2021-01-29 13:07:32,11-20,8
45146,9,-0.10000000000000009,18,19,tax,buyer,7,16,10,2021-01-29 13:10:17,11-20,9
45146,9,-0.10999999999999988,18,20,tax,buyer,8,16,10,2021-01-29 13:11:23,11-20,10
45856,18,-3.5999999999999996,16,1,notax,seller,12,15,0,2021-01-29 12:30:26,1-10,1
45856,22,-3.9,16,2,notax,seller,13,15,0,2021-01-29 12:36:02,1-10,2
45856,18,-4.8,16,3,notax,seller,16,15,0,2021-01-29 12:37:32,1-10,3
45856,17,-3.5999999999999996,16,4,notax,seller,12,15,0,2021-01-29 12:39:48,1-10,4
45856,16,-3.9,16,5,notax,seller,13,15,0,2021-01-29 12:41:38,1-10,5
45856,18,-4.8,16,6,notax,seller,16,15,0,2021-01-29 12:43:42,1-10,6
45856,16,-4.2,16,7,notax,seller,14,15,0,2021-01-29 12:45:36,1-10,7
45856,15,-5.2,16,8,notax,seller,14,15,0,2021-01-29 12:47:46,1-10,8
45856,14,-5.5,16,9,notax,seller,15,15,0,2021-01-29 12:49:55,1-10,9
45856,13,-5.8,16,10,notax,seller,16,15,0,2021-01-29 12:51:29,1-10,10
45856,23,2,21,11,notax,buyer,10,16,0,2021-01-29 12:54:08,11-20,1
45856,25,2.3000000000000003,21,12,notax,buyer,9,16,0,2021-01-29 12:55:40,11-20,2
45856,25,2.5,21,13,notax,buyer,10,15.5,0,2021-01-29 12:57:57,11-20,3
45856,26,2.7,21,14,notax,buyer,11,15,0,2021-01-29 12:59:43,11-20,4
45856,26,2.4000000000000004,21,15,notax,buyer,12,15,0,2021-01-29 13:01:27,11-20,5
45856,24,2.1,21,16,notax,buyer,13,15,0,2021-01-29 13:03:30,11-20,6
45856,23,2.4000000000000004,21,17,notax,buyer,12,15,0,2021-01-29 13:05:45,11-20,7
45856,22,2.4000000000000004,21,18,notax,buyer,12,15,0,2021-01-29 13:07:32,11-20,8
45856,24,2.4000000000000004,21,19,notax,buyer,12,15,0,2021-01-29 13:09:29,11-20,9
45856,23,2.4000000000000004,21,20,notax,buyer,12,15,0,2021-01-29 13:11:39,11-20,10
45860,21,1.9600000000000002,20,1,tax,buyer,6,18,10,2021-01-29 12:31:03,1-10,1
45860,21,1.5200000000000002,20,2,tax,buyer,6,18.5,10,2021-01-29 12:35:45,1-10,2
45860,25,1.52,20,3,tax,buyer,8,18.5,10,2021-01-29 12:37:33,1-10,3
45860,19,1.6100000000000003,20,4,tax,buyer,9,18.5,10,2021-01-29 12:39:56,1-10,4
45860,19,1.6,20,5,tax,buyer,8,18.5,10,2021-01-29 12:41:54,1-10,5
45860,18,2.09,20,6,tax,buyer,7,18,10,2021-01-29 12:43:49,1-10,6
45860,18,2.09,20,7,tax,buyer,7,18,10,2021-01-29 12:45:50,1-10,7
45860,21,2.039999999999999,20,8,tax,buyer,7,18.05,10,2021-01-29 12:47:41,1-10,8
45860,24,1.9999999999999987,20,9,tax,buyer,8,18.1,10,2021-01-29 12:49:41,1-10,9
45860,25,1.9500000000000015,20,10,tax,buyer,8,18.15,10,2021-01-29 12:51:47,1-10,10
45860,11,-0.1299999999999999,10,11,tax,buyer,6,16,10,2021-01-29 12:53:47,11-20,1
45860,15,-0.1299999999999999,10,12,tax,buyer,9,16,10,2021-01-29 12:55:40,11-20,2
45860,12,-0.19999999999999973,10,13,tax,buyer,9,16,10,2021-01-29 12:58:00,11-20,3
45860,14,-0.1299999999999999,10,14,tax,buyer,9,16,10,2021-01-29 13:00:27,11-20,4
45860,13,-0.040000000000000036,10,15,tax,buyer,7,16,10,2021-01-29 13:02:07,11-20,5
45860,9,-0.10999999999999988,10,16,tax,buyer,8,16,10,2021-01-29 13:03:48,11-20,6
45860,15,-0.10000000000000009,10,17,tax,buyer,7,16,10,2021-01-29 13:05:43,11-20,7
45860,1,-0.10999999999999988,10,18,tax,buyer,8,16,10,2021-01-29 13:07:58,11-20,8
45860,12,-0.10000000000000009,10,19,tax,buyer,7,16,10,2021-01-29 13:10:02,11-20,9
45860,13,-0.10999999999999988,10,20,tax,buyer,8,16,10,2021-01-29 13:12:00,11-20,10
45895,10,-3.5999999999999996,19,1,notax,buyer,12,15,0,2021-01-29 12:30:16,1-10,1
45895,10,-3.9,19,2,notax,buyer,13,15,0,2021-01-29 12:35:22,1-10,2
45895,10,-4.8,19,3,notax,buyer,16,15,0,2021-01-29 12:37:36,1-10,3
45895,10,-3.5999999999999996,19,4,notax,buyer,12,15,0,2021-01-29 12:39:20,1-10,4
45895,10,-3.9,19,5,notax,buyer,13,15,0,2021-01-29 12:41:21,1-10,5
45895,20,-0.7999999999999998,19,6,notax,buyer,16,15,0,2021-01-29 12:43:23,1-10,6
45895,24,-0.20000000000000018,19,7,notax,buyer,14,15,0,2021-01-29 12:45:27,1-10,7
45895,18,-0.20000000000000018,19,8,notax,buyer,14,15,0,2021-01-29 12:47:22,1-10,8
45895,15,-0.5,19,9,notax,buyer,15,15,0,2021-01-29 12:49:21,1-10,9
45895,24,-0.7999999999999998,19,10,notax,buyer,16,15,0,2021-01-29 12:51:21,1-10,10
45895,25,11.87,28,11,tax,buyer,6,16,10,2021-01-29 12:53:22,11-20,1
45895,20,11.870000000000001,28,12,tax,buyer,9,16,10,2021-01-29 12:55:21,11-20,2
45895,18,11.8,28,13,tax,buyer,9,16,10,2021-01-29 12:57:24,11-20,3
45895,20,11.870000000000001,28,14,tax,buyer,9,16,10,2021-01-29 12:59:24,11-20,4
45895,28,11.96,28,15,tax,buyer,7,16,10,2021-01-29 13:01:20,11-20,5
45895,20,11.89,28,16,tax,buyer,8,16,10,2021-01-29 13:03:21,11-20,6
45895,20,11.9,28,17,tax,buyer,7,16,10,2021-01-29 13:05:21,11-20,7
45895,20,11.89,28,18,tax,buyer,8,16,10,2021-01-29 13:07:22,11-20,8
45895,20,11.9,28,19,tax,buyer,7,16,10,2021-01-29 13:09:23,11-20,9
45895,20,11.89,28,20,tax,buyer,8,16,10,2021-01-29 13:11:21,11-20,10
46005,14,-0.039999999999999813,14,1,tax,buyer,6,18,10,2021-01-29 12:30:33,1-10,1
46005,18,0.02000000000000024,14,2,tax,buyer,6,18.5,10,2021-01-29 12:35:55,1-10,2
46005,19,-4.4,14,3,tax,buyer,8,18.5,10,2021-01-29 12:38:26,1-10,3
46005,10,0.11000000000000032,14,4,tax,buyer,9,18.5,10,2021-01-29 12:39:33,1-10,4
46005,0,0.10000000000000009,14,5,tax,buyer,8,18.5,10,2021-01-29 12:41:31,1-10,5
46005,10,0.08999999999999986,14,6,tax,buyer,7,18,10,2021-01-29 12:43:43,1-10,6
46005,10,0.08999999999999986,14,7,tax,buyer,7,18,10,2021-01-29 12:45:40,1-10,7
46005,5,0.08999999999999986,14,8,tax,buyer,7,18.05,10,2021-01-29 12:47:52,1-10,8
46005,0.01,0.10000000000000009,14,9,tax,buyer,8,18.1,10,2021-01-29 12:49:37,1-10,9
46005,0.01,0.10000000000000009,14,10,tax,buyer,8,18.15,10,2021-01-29 12:52:03,1-10,10
46005,25,-3,14,11,notax,seller,10,16,0,2021-01-29 12:53:31,11-20,1
46005,30,-2.6999999999999997,14,12,notax,seller,9,16,0,2021-01-29 12:55:27,11-20,2
46005,9,-1.5,14,13,notax,seller,10,15.5,0,2021-01-29 12:57:44,11-20,3
46005,16,-3.3,14,14,notax,seller,11,15,0,2021-01-29 12:59:41,11-20,4
46005,15,-2.5999999999999996,14,15,notax,seller,12,15,0,2021-01-29 13:01:59,11-20,5
46005,14,-2.9,14,16,notax,seller,13,15,0,2021-01-29 13:04:02,11-20,6
46005,9,-2.5999999999999996,14,17,notax,seller,12,15,0,2021-01-29 13:05:36,11-20,7
46005,14,-2.5999999999999996,14,18,notax,seller,12,15,0,2021-01-29 13:07:23,11-20,8
46005,15,-2.5999999999999996,14,19,notax,seller,12,15,0,2021-01-29 13:09:33,11-20,9
46005,15,-2.5999999999999996,14,20,notax,seller,12,15,0,2021-01-29 13:11:24,11-20,10
47003,18,5.96,24,1,tax,buyer,6,18,10,2021-01-29 12:31:27,1-10,1
47003,23,5.5200000000000005,24,2,tax,buyer,6,18.5,10,2021-01-29 12:36:17,1-10,2
47003,20,5.52,24,3,tax,buyer,8,18.5,10,2021-01-29 12:38:13,1-10,3
47003,21,5.61,24,4,tax,buyer,9,18.5,10,2021-01-29 12:39:41,1-10,4
47003,23,5.6,24,5,tax,buyer,8,18.5,10,2021-01-29 12:41:59,1-10,5
47003,21,6.16,24,6,tax,buyer,7,18,10,2021-01-29 12:43:47,1-10,6
47003,19,6.09,24,7,tax,buyer,7,18,10,2021-01-29 12:45:38,1-10,7
47003,20,6.039999999999999,24,8,tax,buyer,7,18.05,10,2021-01-29 12:47:48,1-10,8
47003,19,5.999999999999998,24,9,tax,buyer,8,18.1,10,2021-01-29 12:49:36,1-10,9
47003,22,5.950000000000001,24,10,tax,buyer,8,18.15,10,2021-01-29 12:51:55,1-10,10
47003,16,7,6,11,notax,seller,10,16,0,2021-01-29 12:53:59,11-20,1
47003,13,7.300000000000001,6,12,notax,seller,9,16,0,2021-01-29 12:55:41,11-20,2
47003,12,6.5,6,13,notax,seller,10,15.5,0,2021-01-29 12:57:44,11-20,3
47003,14,5.7,6,14,notax,seller,11,15,0,2021-01-29 12:59:38,11-20,4
